chemin, classe, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
jfreechart-master.src.test.java.org.jfree.chart.renderer.xy,XYSplineRendererTest.java,122,53,0.4344262295081967,9,0.0482695810564663
jfreechart-master.src.test.java.org.jfree.chart.renderer.xy,XYStepAreaRendererTest.java,158,60,0.379746835443038,1,0.379746835443038
jfreechart-master.src.test.java.org.jfree.chart.renderer.xy,XYStepRendererTest.java,174,64,0.367816091954023,1,0.367816091954023
jfreechart-master.src.test.java.org.jfree.chart.renderer.xy,YIntervalRendererTest.java,212,60,0.2830188679245283,1,0.2830188679245283
jfreechart-master.src.test.java.org.jfree.chart,ScatterPlotTest.java,154,69,0.44805194805194803,3,0.14935064935064934
jfreechart-master.src.test.java.org.jfree.chart,StackedAreaChartTest.java,161,71,0.4409937888198758,3,0.14699792960662525
jfreechart-master.src.test.java.org.jfree.chart,StackedBarChartTest.java,163,71,0.43558282208588955,3,0.14519427402862986
jfreechart-master.src.test.java.org.jfree.chart,StandardChartThemeTest.java,236,76,0.3220338983050847,1,0.3220338983050847
jfreechart-master.src.test.java.org.jfree.chart.swing,ChartPanelTest.java,330,114,0.34545454545454546,3,0.11515151515151516
jfreechart-master.src.test.java.org.jfree.chart.swing,CrosshairOverlayTest.java,87,47,0.5402298850574713,1,0.5402298850574713
jfreechart-master.src.test.java.org.jfree.chart,TestUtils.java,187,69,0.3689839572192513,3,0.1229946524064171
jfreechart-master.src.test.java.org.jfree.chart.text.format,HMSNumberFormatTest.java,54,38,0.7037037037037037,9,0.07818930041152264
jfreechart-master.src.test.java.org.jfree.chart.text.format,LogFormatTest.java,103,50,0.4854368932038835,2,0.24271844660194175
jfreechart-master.src.test.java.org.jfree.chart.text.format,RelativeDateFormatTest.java,191,64,0.33507853403141363,7,0.047868362004487665
jfreechart-master.src.test.java.org.jfree.chart,TimeSeriesChartTest.java,153,69,0.45098039215686275,3,0.1503267973856209
jfreechart-master.src.test.java.org.jfree.chart.title,CompositeTitleTest.java,140,57,0.40714285714285714,1,0.40714285714285714
jfreechart-master.src.test.java.org.jfree.chart.title,DateTitleTest.java,105,50,0.47619047619047616,2,0.23809523809523808
jfreechart-master.src.test.java.org.jfree.chart.title,ImageTitleTest.java,119,113,0.9495798319327731,3,0.3165266106442577
jfreechart-master.src.test.java.org.jfree.chart.title,ShortTextTitleTest.java,90,50,0.5555555555555556,1,0.5555555555555556
