chemin, classe, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
data.jfreechart-master.src.main.java.org.jfree.chart.plot,CombinedDomainXYPlot.java,691,300,0.4341534008683068,65,0.006679283090281643
data.jfreechart-master.src.main.java.org.jfree.chart.plot,CombinedRangeCategoryPlot.java,515,209,0.4058252427184466,50,0.008116504854368932
data.jfreechart-master.src.main.java.org.jfree.chart.plot,CombinedRangeXYPlot.java,646,277,0.42879256965944273,60,0.007146542827657379
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,ArrowNeedle.java,156,78,0.5,13,0.038461538461538464
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,CompassPlot.java,776,338,0.43556701030927836,56,0.007777982326951399
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,LineNeedle.java,110,69,0.6272727272727273,7,0.08961038961038961
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,LongNeedle.java,161,74,0.45962732919254656,12,0.038302277432712216
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,MeterNeedle.java,376,198,0.526595744680851,23,0.022895467160037
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,MiddlePinNeedle.java,132,71,0.5378787878787878,9,0.05976430976430976
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,PinNeedle.java,130,71,0.5461538461538461,9,0.060683760683760676
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,PlumNeedle.java,120,69,0.575,8,0.071875
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,PointerNeedle.java,140,70,0.5,11,0.045454545454545456
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,ShipNeedle.java,119,70,0.5882352941176471,11,0.053475935828877004
data.jfreechart-master.src.main.java.org.jfree.chart.plot.compass,WindNeedle.java,109,65,0.5963302752293578,5,0.11926605504587155
data.jfreechart-master.src.main.java.org.jfree.chart.plot,Crosshair.java,674,377,0.5593471810089021,21,0.026635580048042957
data.jfreechart-master.src.main.java.org.jfree.chart.plot,CrosshairState.java,324,215,0.6635802469135802,9,0.07373113854595335
data.jfreechart-master.src.main.java.org.jfree.chart.plot,DatasetRenderingOrder.java,60,55,0.9166666666666666,0,0.9166666666666666
data.jfreechart-master.src.main.java.org.jfree.chart.plot,DefaultDrawingSupplier.java,463,187,0.4038876889848812,30,0.013462922966162706
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,AbstractDialLayer.java,193,119,0.616580310880829,8,0.07707253886010362
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,ArcDialFrame.java,467,239,0.5117773019271948,29,0.01764749316990327
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialBackground.java,242,142,0.5867768595041323,21,0.02794175521448249
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialCap.java,305,174,0.5704918032786885,14,0.040749414519906324
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialFrame.java,59,52,0.8813559322033898,0,0.8813559322033898
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialLayer.java,102,88,0.8627450980392157,0,0.8627450980392157
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialLayerChangeEvent.java,62,50,0.8064516129032258,1,0.8064516129032258
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialLayerChangeListener.java,51,46,0.9019607843137255,0,0.9019607843137255
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialPlot.java,752,379,0.5039893617021277,43,0.01172068283028204
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialPointer.java,562,283,0.50355871886121,25,0.020142348754448397
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialScale.java,63,58,0.9206349206349206,0,0.9206349206349206
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialTextAnnotation.java,361,202,0.5595567867036011,18,0.03108648815020006
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,DialValueIndicator.java,690,363,0.5260869565217391,49,0.010736468500443654
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,StandardDialFrame.java,322,173,0.5372670807453416,22,0.024421230942970072
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,StandardDialRange.java,391,210,0.5370843989769821,23,0.023351495607694873
data.jfreechart-master.src.main.java.org.jfree.chart.plot.dial,StandardDialScale.java,918,501,0.545751633986928,58,0.009409510930809105
data.jfreechart-master.src.main.java.org.jfree.chart.plot,DialShape.java,48,42,0.875,0,0.875
data.jfreechart-master.src.main.java.org.jfree.chart.plot,DrawingSupplier.java,88,76,0.8636363636363636,0,0.8636363636363636
data.jfreechart-master.src.main.java.org.jfree.chart.plot,FastScatterPlot.java,974,467,0.4794661190965092,53,0.00904653054899074
data.jfreechart-master.src.main.java.org.jfree.chart.plot.flow,FlowPlot.java,755,300,0.3973509933774834,77,0.005160402511395889
data.jfreechart-master.src.main.java.org.jfree.chart.plot,IntervalMarker.java,197,115,0.583756345177665,18,0.03243090806542583
data.jfreechart-master.src.main.java.org.jfree.chart.plot,Marker.java,603,335,0.5555555555555556,36,0.0154320987654321
data.jfreechart-master.src.main.java.org.jfree.chart.plot,MeterInterval.java,198,109,0.5505050505050505,10,0.05505050505050505
data.jfreechart-master.src.main.java.org.jfree.chart.plot,MeterPlot.java,1163,520,0.4471195184866724,72,0.006209993312314895
data.jfreechart-master.src.main.java.org.jfree.chart.plot,Pannable.java,80,69,0.8625,0,0.8625
data.jfreechart-master.src.main.java.org.jfree.chart.plot.pie,AbstractPieLabelDistributor.java,96,72,0.75,1,0.75
data.jfreechart-master.src.main.java.org.jfree.chart.plot.pie,MultiplePiePlot.java,574,220,0.3832752613240418,48,0.007984901277584205
data.jfreechart-master.src.main.java.org.jfree.chart.plot.pie,PieLabelDistributor.java,198,93,0.4696969696969697,19,0.024720893141945775
data.jfreechart-master.src.main.java.org.jfree.chart.plot.pie,PieLabelLinkStyle.java,48,42,0.875,0,0.875
data.jfreechart-master.src.main.java.org.jfree.chart.plot.pie,PieLabelRecord.java,253,139,0.549407114624506,14,0.039243365330321855
data.jfreechart-master.src.main.java.org.jfree.chart.plot.pie,PiePlot.java,2921,1376,0.47107155083875385,203,0.002320549511520955
data.jfreechart-master.src.main.java.org.jfree.chart.plot.pie,PiePlotState.java,239,158,0.6610878661087866,1,0.6610878661087866
data.jfreechart-master.src.main.java.org.jfree.chart.plot,Plot.java,1319,668,0.5064442759666414,111,0.004562561044744518
data.jfreechart-master.src.main.java.org.jfree.chart.plot,PlotOrientation.java,65,54,0.8307692307692308,1,0.8307692307692308
data.jfreechart-master.src.main.java.org.jfree.chart.plot,PlotRenderingInfo.java,264,147,0.5568181818181818,13,0.042832167832167825
data.jfreechart-master.src.main.java.org.jfree.chart.plot,PlotState.java,61,47,0.7704918032786885,1,0.7704918032786885
data.jfreechart-master.src.main.java.org.jfree.chart.plot,PolarAxisLocation.java,62,51,0.8225806451612904,0,0.8225806451612904
data.jfreechart-master.src.main.java.org.jfree.chart.plot,PolarPlot.java,1841,854,0.46387832699619774,142,0.0032667487816633646
data.jfreechart-master.src.main.java.org.jfree.chart.plot,RingPlot.java,630,302,0.4793650793650794,42,0.011413454270597128
data.jfreechart-master.src.main.java.org.jfree.chart.plot,SeriesRenderingOrder.java,58,53,0.9137931034482759,0,0.9137931034482759
data.jfreechart-master.src.main.java.org.jfree.chart.plot,SpiderWebPlot.java,1281,605,0.4722872755659641,99,0.004770578541070345
data.jfreechart-master.src.main.java.org.jfree.chart.plot,ThermometerPlot.java,1444,682,0.47229916897506924,94,0.00502445924441563
data.jfreechart-master.src.main.java.org.jfree.chart.plot,ValueAxisPlot.java,53,47,0.8867924528301887,0,0.8867924528301887
data.jfreechart-master.src.main.java.org.jfree.chart.plot,ValueMarker.java,135,92,0.6814814814814815,6,0.11358024691358025
data.jfreechart-master.src.main.java.org.jfree.chart.plot,WaferMapPlot.java,389,156,0.40102827763496146,23,0.01743601207108528
data.jfreechart-master.src.main.java.org.jfree.chart.plot,XYCrosshairState.java,52,46,0.8846153846153846,1,0.8846153846153846
data.jfreechart-master.src.main.java.org.jfree.chart.plot,XYPlot.java,4981,2259,0.4535233888777354,476,9.527802287347383E-4
data.jfreechart-master.src.main.java.org.jfree.chart.plot,Zoomable.java,151,133,0.8807947019867549,0,0.8807947019867549
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,AbstractRenderer.java,2774,1539,0.5547945205479452,312,0.0017781875658587987
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,AreaRendererEndType.java,58,52,0.896551724137931,0,0.896551724137931
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,AbstractCategoryItemRenderer.java,1542,618,0.40077821011673154,133,0.0030133700008776808
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,AreaRenderer.java,299,107,0.35785953177257523,28,0.012780697563306258
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,BarPainter.java,84,73,0.8690476190476191,0,0.8690476190476191
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,BarRenderer.java,1200,521,0.43416666666666665,108,0.004020061728395061
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,BoxAndWhiskerRenderer.java,1012,419,0.4140316205533597,90,0.004600351339481774
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,CategoryItemRenderer.java,1439,1269,0.881862404447533,32,0.027558200138985408
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,CategoryItemRendererState.java,186,122,0.6559139784946236,6,0.1093189964157706
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,CategoryStepRenderer.java,324,154,0.47530864197530864,23,0.020665593129361247
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,DefaultCategoryItemRenderer.java,52,45,0.8653846153846154,0,0.8653846153846154
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,GanttRenderer.java,555,205,0.36936936936936937,44,0.008394758394758395
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,GradientBarPainter.java,340,126,0.37058823529411766,25,0.014823529411764706
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,GroupedStackedBarRenderer.java,332,114,0.3433734939759036,28,0.012263339070567985
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,IntervalBarRenderer.java,220,103,0.4681818181818182,16,0.029261363636363637
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,LayeredBarRenderer.java,428,147,0.34345794392523366,69,0.0049776513612352705
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,LevelRenderer.java,403,182,0.45161290322580644,25,0.018064516129032256
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,LineAndShapeRenderer.java,774,396,0.5116279069767442,64,0.007994186046511628
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,MinMaxCategoryRenderer.java,493,226,0.45841784989858014,31,0.014787672577373553
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,ScatterRenderer.java,534,265,0.49625468164794007,31,0.016008215537030326
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,StackedAreaRenderer.java,438,156,0.3561643835616438,33,0.0107928601079286
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,StackedBarRenderer.java,346,131,0.3786127167630058,33,0.011473112629181994
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,StandardBarPainter.java,202,96,0.4752475247524752,20,0.023762376237623763
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,StatisticalBarRenderer.java,518,186,0.3590733590733591,54,0.006649506649506649
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,StatisticalLineAndShapeRenderer.java,426,158,0.37089201877934275,42,0.008830762351889112
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.category,WaterfallBarRenderer.java,429,169,0.3939393939393939,38,0.01036682615629984
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,DefaultPolarItemRenderer.java,840,354,0.42142857142857143,61,0.006908665105386417
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,GrayPaintScale.java,203,121,0.5960591133004927,8,0.07450738916256158
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,LookupPaintScale.java,344,165,0.4796511627906977,41,0.011698808848553602
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,NotOutlierException.java,57,51,0.8947368421052632,1,0.8947368421052632
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,Outlier.java,196,126,0.6428571428571429,7,0.09183673469387756
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,OutlierList.java,156,107,0.6858974358974359,3,0.22863247863247863
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,OutlierListCollection.java,157,108,0.6878980891719745,5,0.1375796178343949
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,PaintScale.java,73,65,0.8904109589041096,0,0.8904109589041096
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,PolarItemRenderer.java,182,147,0.8076923076923077,0,0.8076923076923077
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,RendererState.java,103,72,0.6990291262135923,3,0.23300970873786409
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,RendererUtils.java,247,94,0.3805668016194332,36,0.010571300044984255
data.jfreechart-master.src.main.java.org.jfree.chart.renderer,WaferMapRenderer.java,344,145,0.42151162790697677,36,0.011708656330749355
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,AbstractXYItemRenderer.java,1524,552,0.36220472440944884,139,0.002605789384240639
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,CandlestickRenderer.java,818,390,0.4767726161369193,53,0.00899570973843244
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,ClusteredXYBarRenderer.java,328,131,0.39939024390243905,28,0.014263937282229966
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,CyclicXYItemRenderer.java,437,188,0.4302059496567506,37,0.011627187828560826
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,DefaultXYItemRenderer.java,52,46,0.8846153846153846,0,0.8846153846153846
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,DeviationRenderer.java,342,174,0.5087719298245614,20,0.025438596491228073
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,DeviationStepRenderer.java,282,109,0.38652482269503546,31,0.01246854266758179
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,GradientXYBarPainter.java,339,125,0.3687315634218289,25,0.014749262536873156
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,HighLowRenderer.java,448,206,0.45982142857142855,35,0.013137755102040816
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,SamplingXYLineRenderer.java,333,163,0.4894894894894895,18,0.027193860527193862
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,StackedXYAreaRenderer.java,609,274,0.44991789819376027,49,0.009181997922321638
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,StackedXYAreaRenderer2.java,493,170,0.3448275862068966,36,0.009578544061302683
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,StackedXYBarRenderer.java,374,150,0.40106951871657753,37,0.010839716722069664
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,StandardXYBarPainter.java,202,96,0.4752475247524752,20,0.023762376237623763
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,StandardXYItemRenderer.java,902,436,0.48337028824833705,68,0.0071083865918873095
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,VectorRenderer.java,314,108,0.34394904458598724,26,0.013228809407153356
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,WindItemRenderer.java,157,73,0.46496815286624205,10,0.04649681528662421
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYAreaRenderer.java,649,265,0.4083204930662558,67,0.006094335717406803
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYAreaRenderer2.java,392,159,0.40561224489795916,27,0.015022675736961451
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYBarPainter.java,80,69,0.8625,0,0.8625
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYBarRenderer.java,1084,463,0.42712177121771217,101,0.00422892842789814
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYBlockRenderer.java,484,228,0.47107438016528924,33,0.014274981217129976
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYBoxAndWhiskerRenderer.java,733,301,0.4106412005457026,61,0.006731822959765616
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYBubbleRenderer.java,311,119,0.38263665594855306,26,0.014716794459559732
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYDifferenceRenderer.java,1057,354,0.33491012298959316,95,0.003525369715679928
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYDotRenderer.java,336,167,0.49702380952380953,22,0.022591991341991344
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYErrorRenderer.java,415,204,0.491566265060241,25,0.01966265060240964
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYItemRenderer.java,1327,1158,0.8726450640542577,24,0.03636021100226074
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYItemRendererState.java,182,145,0.7967032967032966,2,0.3983516483516483
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYLineAndShapeRenderer.java,1078,559,0.5185528756957328,84,0.006173248520187295
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYShapeRenderer.java,562,292,0.5195729537366548,33,0.01574463496171681
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYSplineRenderer.java,463,210,0.4535637149028078,43,0.01054799336983274
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYStepAreaRenderer.java,565,272,0.4814159292035398,47,0.010242892110713614
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,XYStepRenderer.java,316,152,0.4810126582278481,26,0.018500486854917234
data.jfreechart-master.src.main.java.org.jfree.chart.renderer.xy,YIntervalRenderer.java,277,135,0.48736462093862815,15,0.032490974729241874
data.jfreechart-master.src.main.java.org.jfree.chart,StandardChartTheme.java,1644,697,0.4239659367396594,110,0.003854235788542358
data.jfreechart-master.src.main.java.org.jfree.chart.swing,AbstractOverlay.java,101,69,0.6831683168316832,5,0.13663366336633664
data.jfreechart-master.src.main.java.org.jfree.chart.swing,ApplicationFrame.java,114,79,0.6929824561403509,4,0.17324561403508773
data.jfreechart-master.src.main.java.org.jfree.chart.swing,ChartFrame.java,83,58,0.6987951807228916,2,0.3493975903614458
data.jfreechart-master.src.main.java.org.jfree.chart.swing,ChartMouseEvent.java,96,68,0.7083333333333334,1,0.7083333333333334
data.jfreechart-master.src.main.java.org.jfree.chart.swing,ChartMouseListener.java,59,52,0.8813559322033898,0,0.8813559322033898
data.jfreechart-master.src.main.java.org.jfree.chart.swing,ChartPanel.java,2750,1190,0.43272727272727274,278,0.0015565729234793984
data.jfreechart-master.src.main.java.org.jfree.chart.swing,CrosshairOverlay.java,567,173,0.30511463844797176,65,0.004694071360738027
data.jfreechart-master.src.main.java.org.jfree.chart.swing,DefaultSelectionZoomStrategy.java,239,83,0.3472803347280335,15,0.023152022315202234
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,ChartEditor.java,52,46,0.8846153846153846,0,0.8846153846153846
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,ChartEditorFactory.java,50,45,0.9,0,0.9
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,ChartEditorManager.java,81,63,0.7777777777777778,1,0.7777777777777778
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultAxisEditor.java,443,222,0.5011286681715575,17,0.02947815695126809
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultChartEditor.java,233,90,0.38626609442060084,7,0.0551808706315144
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultChartEditorFactory.java,58,48,0.8275862068965517,1,0.8275862068965517
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultLogAxisEditor.java,148,66,0.44594594594594594,9,0.04954954954954955
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultNumberAxisEditor.java,151,54,0.3576158940397351,9,0.039735099337748346
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultPlotEditor.java,561,196,0.3493761140819964,54,0.006469928038555489
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultPolarPlotEditor.java,187,77,0.4117647058823529,7,0.058823529411764705
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultTitleEditor.java,253,98,0.38735177865612647,13,0.02979629066585588
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,DefaultValueAxisEditor.java,367,141,0.38419618528610355,18,0.02134423251589464
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,FontChooserPanel.java,182,69,0.3791208791208791,10,0.03791208791208791
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,FontDisplayField.java,86,57,0.6627906976744186,2,0.3313953488372093
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,LCBLayout.java,236,89,0.3771186440677966,21,0.017958030669895077
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,PaintSample.java,100,57,0.57,1,0.57
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,StrokeChooserPanel.java,83,53,0.6385542168674698,2,0.3192771084337349
data.jfreechart-master.src.main.java.org.jfree.chart.swing.editor,StrokeSample.java,146,74,0.5068493150684932,3,0.16894977168949774
data.jfreechart-master.src.main.java.org.jfree.chart.swing,MouseWheelHandler.java,139,75,0.539568345323741,12,0.044964028776978415
data.jfreechart-master.src.main.java.org.jfree.chart.swing,NumberCellRenderer.java,78,48,0.6153846153846154,4,0.15384615384615385
data.jfreechart-master.src.main.java.org.jfree.chart.swing,Overlay.java,78,71,0.9102564102564102,0,0.9102564102564102
data.jfreechart-master.src.main.java.org.jfree.chart.swing,OverlayChangeEvent.java,50,44,0.88,1,0.88
data.jfreechart-master.src.main.java.org.jfree.chart.swing,OverlayChangeListener.java,48,43,0.8958333333333334,0,0.8958333333333334
data.jfreechart-master.src.main.java.org.jfree.chart.swing,PolarChartPanel.java,215,99,0.4604651162790698,14,0.03289036544850498
data.jfreechart-master.src.main.java.org.jfree.chart.swing,SelectionZoomStrategy.java,160,136,0.85,0,0.85
data.jfreechart-master.src.main.java.org.jfree.chart.swing,UIUtils.java,181,96,0.5303867403314917,4,0.13259668508287292
data.jfreechart-master.src.main.java.org.jfree.chart.text,AttributedStringUtils.java,88,45,0.5113636363636364,9,0.056818181818181816
data.jfreechart-master.src.main.java.org.jfree.chart.text.format,HexNumberFormat.java,136,91,0.6691176470588235,6,0.11151960784313725
data.jfreechart-master.src.main.java.org.jfree.chart.text.format,HMSNumberFormat.java,105,74,0.7047619047619048,9,0.07830687830687831
data.jfreechart-master.src.main.java.org.jfree.chart.text.format,LogFormat.java,222,125,0.5630630630630631,21,0.026812526812526813
data.jfreechart-master.src.main.java.org.jfree.chart.text.format,RelativeDateFormat.java,501,272,0.5429141716566867,37,0.014673355990721261
data.jfreechart-master.src.main.java.org.jfree.chart.text,G2TextMeasurer.java,63,45,0.7142857142857143,1,0.7142857142857143
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextAnchor.java,145,94,0.6482758620689655,1,0.6482758620689655
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextBlock.java,272,135,0.4963235294117647,14,0.035451680672268907
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextBlockAnchor.java,55,43,0.7818181818181819,0,0.7818181818181819
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextBox.java,378,174,0.4603174603174603,18,0.025573192239858905
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextFragment.java,268,142,0.5298507462686567,14,0.03784648187633262
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextLine.java,222,114,0.5135135135135135,11,0.04668304668304668
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextMeasurer.java,44,40,0.9090909090909091,0,0.9090909090909091
data.jfreechart-master.src.main.java.org.jfree.chart.text,TextUtils.java,699,307,0.43919885550786836,66,0.006654528113755581
data.jfreechart-master.src.main.java.org.jfree.chart.title,CompositeTitle.java,223,126,0.5650224215246636,10,0.05650224215246637
data.jfreechart-master.src.main.java.org.jfree.chart.title,DateTitle.java,154,117,0.7597402597402597,3,0.2532467532467532
data.jfreechart-master.src.main.java.org.jfree.chart.title,ImageTitle.java,330,154,0.4666666666666667,20,0.023333333333333334
data.jfreechart-master.src.main.java.org.jfree.chart.title,ShortTextTitle.java,223,104,0.4663677130044843,18,0.025909317389138018
data.jfreechart-master.src.main.java.org.jfree.chart.title,TextTitle.java,800,332,0.415,73,0.005684931506849315
data.jfreechart-master.src.main.java.org.jfree.chart.title,Title.java,396,216,0.5454545454545454,29,0.018808777429467082
data.jfreechart-master.src.main.java.org.jfree.chart.urls,CategoryURLGenerator.java,73,67,0.9178082191780822,0,0.9178082191780822
data.jfreechart-master.src.main.java.org.jfree.chart.urls,CustomCategoryURLGenerator.java,179,91,0.5083798882681564,15,0.03389199255121043
data.jfreechart-master.src.main.java.org.jfree.chart.urls,CustomPieURLGenerator.java,204,109,0.5343137254901961,13,0.04110105580693816
data.jfreechart-master.src.main.java.org.jfree.chart.urls,CustomXYURLGenerator.java,193,104,0.538860103626943,15,0.03592400690846287
data.jfreechart-master.src.main.java.org.jfree.chart.urls,PieURLGenerator.java,64,59,0.921875,0,0.921875
data.jfreechart-master.src.main.java.org.jfree.chart.urls,StandardCategoryURLGenerator.java,179,94,0.5251396648044693,6,0.08752327746741155
data.jfreechart-master.src.main.java.org.jfree.chart.urls,StandardPieURLGenerator.java,151,82,0.543046357615894,8,0.06788079470198675
data.jfreechart-master.src.main.java.org.jfree.chart.urls,StandardXYURLGenerator.java,140,82,0.5857142857142857,6,0.09761904761904762
data.jfreechart-master.src.main.java.org.jfree.chart.urls,StandardXYZURLGenerator.java,60,51,0.85,1,0.85
data.jfreechart-master.src.main.java.org.jfree.chart.urls,TimeSeriesURLGenerator.java,183,93,0.5081967213114754,9,0.056466302367941715
data.jfreechart-master.src.main.java.org.jfree.chart.urls,XYURLGenerator.java,66,61,0.9242424242424242,0,0.9242424242424242
data.jfreechart-master.src.main.java.org.jfree.chart.urls,XYZURLGenerator.java,61,56,0.9180327868852459,0,0.9180327868852459
data.jfreechart-master.src.main.java.org.jfree.chart.util,AttrStringUtils.java,299,117,0.391304347826087,22,0.017786561264822136
data.jfreechart-master.src.main.java.org.jfree.chart.util,DefaultShadowGenerator.java,284,126,0.44366197183098594,16,0.02772887323943662
data.jfreechart-master.src.main.java.org.jfree.chart.util,DirectionalGradientPaintTransformer.java,125,77,0.616,5,0.1232
data.jfreechart-master.src.main.java.org.jfree.chart.util,ExportUtils.java,211,99,0.46919431279620855,10,0.04691943127962085
data.jfreechart-master.src.main.java.org.jfree.chart.util,GradientPaintTransformer.java,47,41,0.8723404255319149,2,0.43617021276595747
data.jfreechart-master.src.main.java.org.jfree.chart.util,GradientPaintTransformType.java,40,33,0.825,1,0.825
data.jfreechart-master.src.main.java.org.jfree.chart.util,PaintAlpha.java,355,225,0.6338028169014085,22,0.02880921895006402
data.jfreechart-master.src.main.java.org.jfree.chart.util,ShadowGenerator.java,68,61,0.8970588235294118,0,0.8970588235294118
data.jfreechart-master.src.main.java.org.jfree.chart.util,StandardGradientPaintTransformer.java,156,77,0.4935897435897436,20,0.024679487179487182
data.jfreechart-master.src.main.java.org.jfree.chart.util,StringUtils.java,87,62,0.7126436781609196,3,0.23754789272030652
